iter	MultiClass
599	0.0007878843461
600	0.0007865057334
601	0.0007850964019
602	0.0007835757762
603	0.0007822450326
604	0.0007809955172
605	0.0007795065478
606	0.0007782122399
607	0.000776799814
608	0.0007753512617
609	0.0007740339965
610	0.0007725559786
611	0.0007711959541
612	0.000769791251
613	0.0007683666293
614	0.0007670566615
615	0.0007656759879
616	0.0007644837699
617	0.000763066609
618	0.0007621100449
619	0.0007611506521
620	0.0007598970073
621	0.0007586687644
622	0.000757673925
623	0.0007567235929
624	0.0007554546686
625	0.000754241477
626	0.0007528801748
627	0.0007516972418
628	0.0007503629252
629	0.0007493264602
630	0.0007483633309
631	0.0007469455621
632	0.0007456045804
633	0.0007444234878
634	0.0007433276255
635	0.0007423776367
636	0.0007412582864
637	0.000740091634
638	0.0007393386784
639	0.0007382250417
640	0.0007368784589
641	0.0007357925403
642	0.0007344547856
643	0.0007334301124
644	0.0007324703696
645	0.0007311420653
646	0.0007301809324
647	0.0007292433029
648	0.0007280192547
649	0.0007268952205
650	0.0007257603229
651	0.0007246435079
652	0.0007234010093
653	0.0007221140123
654	0.0007208603377
655	0.0007197113595
656	0.0007185078579
657	0.0007173754063
658	0.0007161382478
659	0.0007148703426
660	0.0007137159518
661	0.000712685396
662	0.0007114843653
663	0.0007103351115
664	0.0007093940659
665	0.0007082806597
666	0.0007072338278
667	0.0007061737197
668	0.0007053801393
669	0.0007042448205
670	0.0007031939691
671	0.0007021465516
672	0.0007011475675
673	0.0007000432613
674	0.0006989658091
675	0.0006978412733
676	0.0006967079097
677	0.0006956354787
678	0.0006946271115
679	0.0006934336131
680	0.000692447102
681	0.0006914318953
682	0.0006906295221
683	0.0006898211227
684	0.0006886438751
685	0.0006875616691
686	0.000686540635
687	0.0006857279735
688	0.0006846370338
689	0.0006841549471
690	0.0006827198153
691	0.0006818838428
692	0.0006808636803
693	0.0006797174268
694	0.0006786240699
695	0.0006775374292
696	0.0006764321044
697	0.0006750438748
698	0.0006740929358
699	0.0006731152202
700	0.000671994153
701	0.0006709333394
702	0.0006698679683
703	0.0006688433877
704	0.000668254508
705	0.0006673459819
706	0.0006663175189
707	0.0006653461188
708	0.0006642803426
709	0.000663587098
710	0.000662552453
711	0.0006621409087
712	0.0006610867719
713	0.0006599774241
714	0.0006592323709
715	0.0006582038202
716	0.0006571611528
717	0.0006562129522
718	0.0006554287453
719	0.0006544928254
720	0.0006535717005
721	0.0006526411847
722	0.0006517621274
723	0.0006507642753
724	0.000650115114
725	0.0006491837632
726	0.0006482935207
727	0.0006473065579
728	0.0006464217213
729	0.0006455015064
730	0.0006445841199
731	0.0006436695482
732	0.0006426426409
733	0.0006417263506
734	0.0006408572506
735	0.0006399635477
736	0.0006390082458
737	0.000638041268
738	0.0006370320897
739	0.0006362191101
740	0.0006352608034
741	0.000634372918
742	0.0006334877113
743	0.000632496925
744	0.0006315598735
745	0.0006307547753
746	0.0006298274537
747	0.0006291542013
748	0.0006282022744
749	0.0006272680018
750	0.0006267978168
751	0.0006258233411
752	0.0006250890946
753	0.0006243144802
754	0.0006234210655
755	0.0006224570054
756	0.0006215782023
757	0.0006207186287
758	0.0006198147023
759	0.00061892845
760	0.00061804482
761	0.0006177274271
762	0.0006169181438
763	0.0006161317147
764	0.0006152973388
765	0.0006145109061
766	0.0006137330213
767	0.0006128354149
768	0.0006119037984
769	0.0006110034377
770	0.0006102572127
771	0.0006094836476
772	0.0006086380034
773	0.0006077200871
774	0.0006070527149
775	0.00060644153
776	0.0006059204037
777	0.0006051795621
778	0.0006042708531
779	0.0006034097981
780	0.0006025364058
781	0.0006017986048
782	0.0006011631718
783	0.0006003620512
784	0.0005997699029
785	0.0005990144717
786	0.0005984529021
787	0.000597685748
788	0.0005970284053
789	0.0005962445411
790	0.0005953434151
791	0.0005946231027
792	0.0005935526506
793	0.0005928107569
794	0.000591927219
795	0.0005912967329
796	0.0005904688703
797	0.0005897021813
798	0.0005892231535
799	0.0005884503069
800	0.0005878574009
801	0.0005870378665
802	0.0005862886418
803	0.00058595178
804	0.0005851593696
805	0.0005843224794
806	0.0005835574867
807	0.000582870582
808	0.0005820835852
809	0.000581242248
810	0.0005803833453
811	0.0005796311145
812	0.0005788464512
813	0.0005780795033
814	0.0005772497011
815	0.0005764656885
816	0.0005756665006
817	0.0005748435809
818	0.0005741250838
819	0.0005733160798
820	0.0005725562596
821	0.0005717520141
822	0.0005713228822
823	0.0005706359696
824	0.000569928198
825	0.0005691845526
826	0.0005686072157
827	0.0005678500373
828	0.000567031365
829	0.0005662951555
830	0.0005655403392
831	0.0005647725722
832	0.0005640707756
833	0.0005635287569
834	0.0005628547748
835	0.0005620677168
836	0.0005614030061
837	0.0005607679603
838	0.0005600277556
839	0.0005592478708
840	0.0005587154653
841	0.0005580480123
842	0.0005573091192
843	0.000556584882
844	0.0005558352438
845	0.0005551796022
846	0.0005546570586
847	0.0005540663934
848	0.000553449235
849	0.0005529310778
850	0.0005522527461
851	0.0005515416556
852	0.0005507856143
853	0.0005501203251
854	0.0005498724174
855	0.0005494436745
856	0.0005487185761
857	0.0005479954537
858	0.0005472738272
859	0.000546572129
860	0.0005459334835
861	0.0005453068969
862	0.000544705987
863	0.0005439828152
864	0.0005432828967
865	0.0005426678931
866	0.000541959714
867	0.0005412627337
868	0.000540598369
869	0.0005399070448
870	0.0005393066514
871	0.000538791051
872	0.0005382061592
873	0.0005377090483
874	0.0005370281054
875	0.0005363903176
876	0.00053567948
877	0.0005350766794
878	0.0005344586562
879	0.0005338295072
880	0.0005331441378
881	0.0005325160862
882	0.0005319206162
883	0.0005312292531
884	0.0005305271633
885	0.0005296765198
886	0.0005294161597
887	0.0005288022743
888	0.0005281440463
889	0.0005275572463
890	0.0005269440677
891	0.0005263853329
892	0.0005256958423
893	0.0005249830136
894	0.0005244270554
895	0.0005237999074
896	0.0005231692911
897	0.0005225780627
898	0.0005219791718
899	0.0005214669342
900	0.0005208847004
901	0.000520335619
902	0.0005197389322
903	0.0005192738181
904	0.000518612362
905	0.0005180482522
906	0.0005174866225
907	0.0005168505939
908	0.0005161855431
909	0.0005156418677
910	0.0005150189859
911	0.0005144535825
912	0.0005140091988
913	0.0005134922936
914	0.0005128798139
915	0.0005123284595
916	0.0005117692739
917	0.0005112205061
918	0.0005106049343
919	0.0005100735273
920	0.0005094658763
921	0.0005089441715
922	0.0005083568164
923	0.0005077130837
924	0.0005071732634
925	0.0005066700123
926	0.0005062328793
927	0.0005056992246
928	0.0005052541435
929	0.0005047197732
930	0.000504092533
931	0.0005036505095
932	0.0005032206832
933	0.0005026129583
934	0.0005019835203
935	0.0005014052693
936	0.0005008382577
937	0.0005002424436
938	0.0004996413653
939	0.0004990193439
940	0.0004985599848
941	0.0004979736249
942	0.0004974545882
943	0.0004969365417
944	0.0004963294817
945	0.0004958292389
946	0.000495217697
947	0.0004947270019
948	0.0004942279394
949	0.0004937167656
950	0.000493373745
951	0.0004928680614
952	0.0004923159876
953	0.000491733305
954	0.0004911830475
955	0.000490606043
956	0.000490135532
957	0.0004896108257
958	0.0004890161229
959	0.0004884479691
960	0.000487853333
961	0.0004873062707
962	0.000486742121
963	0.0004862047417
964	0.000485719623
965	0.0004851421651
966	0.0004845555209
967	0.0004839977366
968	0.000483507442
969	0.0004828022675
970	0.0004823145444
971	0.0004818182717
972	0.0004812667611
973	0.0004807996161
974	0.0004804117239
975	0.0004798634633
976	0.0004793812806
977	0.0004787983034
978	0.0004782267588
979	0.0004776466041
980	0.0004774314971
981	0.0004769398712
982	0.0004763995023
983	0.0004758603898
984	0.0004752962962
985	0.0004748328671
986	0.000474488336
987	0.0004739864501
988	0.000473426819
989	0.0004730855503
990	0.0004725161927
991	0.0004719531258
992	0.0004715203647
993	0.0004713053417
994	0.000470777619
995	0.0004702248511
996	0.0004697546894
997	0.0004693023209
998	0.0004688471052
999	0.0004683395875
